"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewImages/16","reviewImages/17","reviewImages/18","reviewImages/19","reviewImages/20","reviewImages/21","reviewImages/22","reviewImages/23","reviewImages/24","reviewImages/25","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value"
"United States",,"2023-09-01",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","11",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is the smallest one I have had. I like it seems pretty powerful for its size. I found it only to be 3.5 inches side to side and 1.7 inches tall. It is very portable and I like I can easily take it with me almost anywhere. I like it connected to my internet fast and easily. I like the CPU is 3.4 GHz. I had to wait for a couple of updates to load on the machine. I found it fast to download updates. I found it fast on boot and fast to load. I like it loaded my videos and played well. I found the audio good that came through the TV and the monitor. I posted a video but there is sound in the background from house noise. I like that it has Windows 11 pro on it. I think it is beneficial for my work. I like the size of the memory that it has on the ssd. It is 265 gb and that is enough for what I need. I like all the multiple ports that are on the machine. I found all to work well when tested. I like that I can have up to three monitors connected to the computer at one time, though I only use two right now. It also has duel Ethernet ports on the computer. It has a audio port and also 3 usb ports. I like all 3 ports are 3.2 and I found all to work well. I like it supports 2.4G and 5G wifi. Both worked well. I like that it has wake up built in and it automatically will come on when I move my mouse. Also I have to mention that it is a power saver. It uses less power and it doesn’t take away from the machines performance. I like the built in fan that keeps it cool. It is very quiet and not noisy while running. I had no problem with connecting to the blue-tooth 4.2. It was easy for me to do. It supports HDMI 4k so my picture is clear on the monitors and also on my big screen 4k TV. I found the vesa mount a plus for hiding the computer but it is so small and cute do I really want too? I have enclosed pictures and a short video so you can make an informed decision based on your own personal needs. Yes, I would recommend this product.","R3UBZBFP0FJMC","https://m.media-amazon.com/images/I/51Nt9MnNLeL._SY88.jpg","https://m.media-amazon.com/images/I/51RUUhNtgVL._SY88.jpg","https://m.media-amazon.com/images/I/61CcqbU3GBL._SY88.jpg","https://m.media-amazon.com/images/I/61FNLlaompL._SY88.jpg","https://m.media-amazon.com/images/I/61HkfhxxybL._SY88.jpg","https://m.media-amazon.com/images/I/61JfiTNZSjL._SY88.jpg","https://m.media-amazon.com/images/I/61Js2ygY6xL._SY88.jpg","https://m.media-amazon.com/images/I/61RjLN8P6gL._SY88.jpg","https://m.media-amazon.com/images/I/61T22Xd8ZEL._SY88.jpg","https://m.media-amazon.com/images/I/61X09wAfyEL._SY88.jpg","https://m.media-amazon.com/images/I/61XaDqq2m2L._SY88.jpg","https://m.media-amazon.com/images/I/61hUziW2JCL._SY88.jpg","https://m.media-amazon.com/images/I/61lt1HIE50L._SY88.jpg","https://m.media-amazon.com/images/I/61tSHnq2hzL._SY88.jpg","https://m.media-amazon.com/images/I/61tgokHFvWL._SY88.jpg","https://m.media-amazon.com/images/I/61x8vBBOXFL._SY88.jpg","https://m.media-amazon.com/images/I/61yFo+NfpyL._SY88.jpg","https://m.media-amazon.com/images/I/710-dxibzjL._SY88.jpg","https://m.media-amazon.com/images/I/7137aLcFx9L._SY88.jpg","https://m.media-amazon.com/images/I/71Eg3at90sL._SY88.jpg","https://m.media-amazon.com/images/I/71H4NRbfMLL._SY88.jpg","https://m.media-amazon.com/images/I/71QZSb+ehkL._SY88.jpg","https://m.media-amazon.com/images/I/71SavRvwaqL._SY88.jpg","https://m.media-amazon.com/images/I/71gTfh4HqRL._SY88.jpg","https://m.media-amazon.com/images/I/71hXsUzBnAL._SY88.jpg","https://m.media-amazon.com/images/I/71uQC77ecGL._SY88.jpg","2","Fast and very portable","https://www.amazon.ca/gp/customer-reviews/R3UBZBFP0FJMC","Reviewed in the United States on September 1, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-02",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","12",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Mini PC Intel 12th Gen N95 (up to 3.4GHz) 8GB LPDDR5 256GB SSD, Windows 11 Pro Micro Desktop Computers, Small Pocket PC Support 4K UHD, Dual Gigabit E Ordered this Intel Alder Lake N95 Mini PC to see how well it would stack up against my Intel NUC 12 in terms of speed, size and ability to be upgraded however the link goes directly to ACEMAGIC 15.6 inch Laptop Intel 12th Gen Alder Lake N95(4C/4T 3.4GHz) 16GB DDR4 512GB SSD, Laptop Computer with Light Metal Design, 2.4G/5G WiFi, BT5.0, Webcam, Type_C, USB3.2 for $379.99 with a $50 off coupon (https://www.amazon.com/dp/B0CDKHB62G). Searching AceMagic's vendor page the only Mini PC that comes up is product B0CCY8MMHB, https://www.amazon.com/Processor-Desktop-Computer-Bluetooth-Business/dp/B0CCY8MMHB?ref_=ast_sto_dp also known as Mini PC RGB AK1 Plus, Intel N95(up to 3.4GHz) 12th Gen Processor Mini Desktop Computer, 16GB RAM 512GB SSD, Dual 4K HDMI, Windows 11 Small PC, 2.4/5G WiFi, Bluetooth, Business/Office/HTPC for $259.00. This Mini PC Intel 12th Gen N95 has dual 10/100/1000 Ethernet ports in the back, 3 USB ports on the side and 3 HDMI ports on the other side. It's funny because the instruction manual says to use either HDMI, USB C, or DisplayPort when none of those save HDMI is available on this device. It's truly the strangest device for a miniature PC that I've ever seen! Specs are 8 GB DDR5 RAM, a 256 GB SSD of some sort, Wifi 6, and Win 11 Pro preinstalled, nothing able to be upgraded as far as I can tell from CPU-Z or Speccy which are programs that can be run to tell you about a computer. The power cord looks like a phone charger which is nice considering the size of the brick that comes with my larger NUC 12 which looks like a laptop charger! It's about 25% smaller than my NUC and makes less noise. It comes with an HDMI cable. A USB Mouse and USB keyboard are needed but not included. It's quick and snappy for a 15 TDP processor and is slightly ""slower"" in terms of processing power than my i7 2700k from 2011 but faster since my i7 didn't have DDR5 RAM or a modern SSD! For $199.99 I would say that it's worth it even though it's NOT upgradeable however, seeing as how the product has disappeared from Amazon, I'd say go for the Mini PC which has the same N95 Alder Lake processor, 16 GB but only DDR4 RAM, and a larger 512 GB SSD for $259.00. Overall rating: 4 Stars but only because it's mysteriously not available anymore? Value for money: 5 Stars Light weight: 5 Stars Battery life: I can't rate this because it's not a laptop, it's a Mini PC which requires a constant power connection.","R12ISGIQ562OZV","https://m.media-amazon.com/images/I/6143jzSpCbL._SY88.jpg","https://m.media-amazon.com/images/I/616OEwtbyvL._SY88.jpg","https://m.media-amazon.com/images/I/61M8li8lkmL._SY88.jpg","https://m.media-amazon.com/images/I/61h4YqYLdBL._SY88.jpg","https://m.media-amazon.com/images/I/61i4svRhXWL._SY88.jpg","https://m.media-amazon.com/images/I/61k36ZCnJjL._SY88.jpg","https://m.media-amazon.com/images/I/71+oCkD9eZL._SY88.jpg","https://m.media-amazon.com/images/I/71glkDeVg7L._SY88.jpg","https://m.media-amazon.com/images/I/71iJ9aA5sQL._SY88.jpg","https://m.media-amazon.com/images/I/71lZwK72HNL._SY88.jpg","https://m.media-amazon.com/images/I/71nP8Lq46UL._SY88.jpg",,,,,,,,,,,,,,,,,"Mysteriously not available but it would be worth it if you can find it!","https://www.amazon.ca/gp/customer-reviews/R12ISGIQ562OZV","Reviewed in the United States on September 2, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-11-11",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","13",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is a nice looking laptop. I don't use a laptop often but for what I use it for it is perfect. I need a place to save my pictures and do my online shopping during the holidays. (My tablet is just to small for that amount of shopping) It is fast and so far reliable. It wasn't difficult to set up and the charge seems to hold for a while. Over all it is perfect for what I need it for and am very happy that I got it.","R3ACUKXGABVWP1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Just as expected","https://www.amazon.ca/gp/customer-reviews/R3ACUKXGABVWP1","Reviewed in the United States on November 11, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-10",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","14",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","3","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This unit is small but powerful - really does provide everything you’d expect from either a laptop or desktop machine. It’s easy to pop in your bag and go, if you are always on the move! My husband had significant trouble however when booting up the machine initially as it immediately wanted to do an update. The process stalled many times and just hung (no issues with our internet connection) - the display wasn’t updating and no idea if the machine had crashed, needed a reboot or was just hanging or still processing! After many hours of faffing and restoring and reinstalling - he finally got this up and running. If you are not technically inclined you may experience issues getting this set up as the included user guide is very sparse with details.","R2LAI0JLXEGOAI",,,,,,,,,,,,,,,,,,,,,,,,,,,"6","Small powerful unit - but upgrade process was a nightmare","https://www.amazon.ca/gp/customer-reviews/R2LAI0JLXEGOAI","Reviewed in the United States on September 10, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-06-29",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","15",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","First of all, I can't believe how light this laptop is. This is definitely the lightest laptop I've ever owned and can be picked by one hand with ease. The monitor is a great size for watching movies, surfing the web, and writing emails. Everything I've run on this computer has looked very clean and clear. Movies are a pleasure to watch with this because of the crisp video. The battery life is impressive as I can get a get few hours in before it needs charging. This laptop doesn't have a touch screen, but I personally don't like those anyway. The only thing I wish this computer had was a keyboard that lights up when using it. While working in low light (or the dark) I have to use the brightness of the screen to see the keys on the keyboard. That's a slight bummer, but I can live with it. The actual keyboard keys have a great feel when you're typing and the letters are in a large print and very easy to read. I love that it has a separate numeric keypad on the side. All the websites I visit load up fast and clear (it has 16GB of Ram), and as I said before, movies run and look fantastic. The CPU speed is 3.4 Ghz. I ran one of those computer benchmark programs and this laptop scored higher than most. As for gaming, this laptop should be able to run most regular games. The speakers produce a good volume level as I can hear my movies clearly even when I have a fan running close by. So far I'm having a great experience with this and would gladly recommend it. It wasn't the smoothest set up for me, but that was a Windows 11 issue and had nothing to do with this laptop. Overall, this is a great laptop, at a great price.","REIWG0BEM2LG2",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Great laptop at a great price","https://www.amazon.ca/gp/customer-reviews/REIWG0BEM2LG2","Reviewed in the United States on June 29, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-06-18",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","16",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The Acemagic laptop is a good laptop for the price. 16 gb ram, 512 SSD, and UHD graphics. I am using right now writing this review. It boots quickly and comes out of sleep fast. I did have a problem setting up, it stalled at setting up a pin, but on the laptop, there is a yellow sticker that says if you cannot log in or set up, turn off WIFI skip setup then log in. After figuring that out it worked smoothly. It is a very good computer for office work, light gaming, or travel. I like it because it is thin.","R21QFJT9DYEH2S",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","Good Laptop.","https://www.amazon.ca/gp/customer-reviews/R21QFJT9DYEH2S","Reviewed in the United States on June 18, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-10-21",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","17",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is an impressive mini PC at a great price. I actually got this product to use as a remote desktop for my Apple Silicon MacBook to use certain Windows productivity apps that I need which aren't available for MacOS. Honestly, it was cheaper than buying Parallels emulation software and a Windows license. This mini PC shipped with Windows 11 Pro, which is a significant plus over the home version because it includes some extras like BitLocker encryption, virtual machines, and corporate-friendly features like domain support. Upon unboxing the mini PC, it was smaller than expected. I guess that I imagined something like a cube, but it is much shorter, about the size of an Apple TV. It is seriously packed with great ports: dual gigabit LAN, 3 HDMI, 3 USB 3.2 type A, and a headphone jack. Installation was pretty straightforward - it booted up fast, although annoyingly Windows setup did not look/detect the wireless network (perhaps best to setup on the LAN). Not sure if this is a common issue with this Windows build because there is a sticker on the chassis talking about disabling WiFi, but the mini PC did connect to the wireless easily after setup was completed. I'm guessing this is purpose built with the corporate conference room in mind, or for use cases where you need a PC running multiple displays all day like at a restaurant menu bank or at the airport. It includes a VESA mounting kit and has 3 - count 'em - HDMI ports. According to the manufacturer's web site, you can run 3 separate displays in extend mode, likely in 1920x1080 resolution (I was not able to test this feature). With 8GB RAM and 256GB SSD, it ran Microsoft Office 365 and some similar productivity apps just fine. Web browsing and streaming video worked great. I wouldn't use this for intensive photo or video editing, but this little processor is surprisingly capable for the average user. The variable speed cooling fan system is on the bottom of the box (it is raised on feet - you wouldn't want to cover it up). The fan seems to always be running, but at the lowest speed it is barely noticeable, no more than your average Windows laptop. It's not clear to me if the RAM and SSD are upgradeable or soldered into the motherboard like a laptop. The included 'manual' is fairly useless and I didn't try opening the chassis.","RMW701HZL6DG5","https://m.media-amazon.com/images/I/61bBWXbCIoL._SY88.jpg","https://m.media-amazon.com/images/I/61pNG20SvsL._SY88.jpg","https://m.media-amazon.com/images/I/61txFE-HIML._SY88.jpg","https://m.media-amazon.com/images/I/71aXBz+CSPL._SY88.jpg",,,,,,,,,,,,,,,,,,,,,,,,"Impressive 12th Gen Alder Lake N95 mini PC","https://www.amazon.ca/gp/customer-reviews/RMW701HZL6DG5","Reviewed in the United States on October 21, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-13",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","18",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This little micro pc is very small, quiet, and offers adequate processing power to smoothly play 4K video streams over the internet. This form factor is perfect to use as a media center, as it runs quiet enough to not disturb movies, and is small enough to mount directly to the back of your TV. It even includes a vesa-compatible mounting system specifically for this. The processor is snappy, and the built-in storage is pretty quick feeling as well. My only real concern with this is the OS install that came on it - several apps had already been installed, and the setup process clearly skipped right past all the usual registration portions you typically find when installing a new computer. Personally, I'm going to install a different operating system on this and use it as a media streamer, so I'm not too concerned with the os that ships on it - however, if you are planning to run the os that ships on it, I strongly recommend you reset and erase all user data before you ever connect this to your home network.","R1C4RRWDFVDV9M","https://m.media-amazon.com/images/I/51NhyeJ0AGL._SY88.jpg","https://m.media-amazon.com/images/I/61IJzfuYnAL._SY88.jpg","https://m.media-amazon.com/images/I/61LaKhJsjiL._SY88.jpg","https://m.media-amazon.com/images/I/61N7q+WW52L._SY88.jpg","https://m.media-amazon.com/images/I/61ON+09EEzL._SY88.jpg","https://m.media-amazon.com/images/I/61Wh-7kZhGL._SY88.jpg","https://m.media-amazon.com/images/I/61u834l8IJL._SY88.jpg","https://m.media-amazon.com/images/I/61xUn7BVtdL._SY88.jpg",,,,,,,,,,,,,,,,,,,,"Hardware has exceeded my expectations.","https://www.amazon.ca/gp/customer-reviews/R1C4RRWDFVDV9M","Reviewed in the United States on September 13, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-10-19",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","19",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The ACEMAGIC 15.6” laptop includes the Intel quad-core 12th series Alder Lake N95 processor with 16GB DDR4, 512GB SSD and Microsoft Windows 11 Pro. I primarily use Mac but on occasion I need a PC for specific programs or hardware. I had been using an 11 year old Toshiba i7 monster of a laptop that was on its last leg. I was looking for a replacement and I ordered the Acemagic even though I had concerns about the speed of the processor. I was excited to get the new laptop and was amazed by the look of it and the performance for a sub $350.00 laptop. I do not game with it or run anything to taxing such as video editing or database programs. It is primarily for browsing and running a few PC specific programs. It has everything you need for connection to Wi-Fi and Bluetooth. It has all the ports you could possibly want. It also includes an excellent IPS screen that is full HD. One of the best things in my opinion is that it can easily be upgraded. The bottom case is removable and the SSD, memory and Wi-Fi card can all be upgraded. The laptop boots fast and I never get the feeling the processor is slowing the laptop down. This would be a perfect laptop for school age kids all the way through college. It is a perfect home laptop because it is fast and includes the Windows 11 Pro operating system. The Acemagic is also quite slim at 2/3 of an inch and weighs less than 4 pounds. In this price range this laptop really shines and I am glad I ordered it.","R2PG99IPIPI0DQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Excellent inexpensive laptop","https://www.amazon.ca/gp/customer-reviews/R2PG99IPIPI0DQ","Reviewed in the United States on October 19, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-24",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","21",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The Acemagic T8Plus is a tiny PC that will get you by as an energy-efficient web-browsing and word-processing system. It can even do some light 3D gaming with the render resolution and textures turned down. 3DMark results are what I would expect, and were actually slightly better than another Intel-N95 system with DDR4. About 4430 in Night Raid, 1000 in Fire Strike, and 340 in Time Spy. Not that it matters much for the likely use of such a PC, but it is good to have data. The ad when I ordered (and still does at the time of writing) showed an image of a 256GB eMMC module on the motherboard, however after opening it up and looking around, I didn't see one. Instead, the m.2 SATA slot was already populated with a 256GB drive. At least it is easily replaceable with a larger one if needed, but it will mean the inconvenience of reinstalling the OS. There was also a claim of ""SSD cooling"", but the m.2 slot is right above the WiFi card with no thermal contact to anything or added airflow.","R2V701X0LG1DNO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Some claimed features are missing, otherwise performance aligns with the components","https://www.amazon.ca/gp/customer-reviews/R2V701X0LG1DNO","Reviewed in the United States on September 24, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2024-05-11",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","22",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is an ACEMAGIC computer, and I had no idea how, but I found information about last year 2023, where someone found malware, or an issue which could have malware, infect the computers from this company. You can research it and see the corrective actions the company took - and this, in my opinion, is all good news. When I got the laptop, I went ahead with firing it up and setting up Windows 11 Home, which is what this one had. I was cautious about passwords and such to be safe that I do not use anything I already might... and I continued setup to get to the Windows Security section in settings. I then ran the Defender Scans (quick first, then FULL, and Offline)... all three scans came back clean, and I run them every now and again as well. With all that said, once I got things setup, the computer works very quickly and smoothly. The CASE that it is in, the body of the laptop feels pretty good, but the mousepad on this one kind of made it feel a little cheap, but it works flawlessly. When I went to download Chrome, the system has a pop up along the lines of ""You don't need Chrome..."" I found that to be quite clever... but yeah, I need Chrome - I ALSO use Edge, so it doesn't matter... the Mini Computer I have did not do that, but it has Windows 11 Pro. I installed Chrome and was moving along very well. I triple checked when the system was updated, and it informed me that it was in April 2024, much after the previous issues had been being addressed. With that information, along with ACEMAGIC articles explaining the situation, I am satisfied that my scans provide me with enough security to use this laptop well. I give this one five stars, but also advise to check the specifications of the unit, and do some comparative research on the specs v. end unit cost to make sure that you are getting what you want at a fair price point.","R31KIIQ9G9X20J",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Only talking about how it works here.","https://www.amazon.ca/gp/customer-reviews/R31KIIQ9G9X20J","Reviewed in the United States on May 11, 2024","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-07-14",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","23",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is a great second laptop as a backup. My smaller laptop recently died so I brought this one instead on a trip. It's a little bigger but speed wise it's pretty decent. Nice amount of storage and connect ability options. Boots up pretty fast too. My daughter has also been using it for her college work. All in all, very versatile and useful to have around.","R3P5415PZTT0AH",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","Perfect Backup","https://www.amazon.ca/gp/customer-reviews/R3P5415PZTT0AH","Reviewed in the United States on July 14, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-08-15",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","24",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is a great Windows laptop for the price!! Build quality so far is great, no issues. The laptop is lightweight and thin. Running Windows 11 and a current intel chip, with 16gb of RAM, which is twice the RAM of any other laptop in this price range. You even get a solid state drive .hard drive as well. No bloatware from the manufacturer, which is very refreshing. Keyboard has a built-in 10 key which is handy as well. The laptop uses usb-c to charge, includes a usb-c AC charger. No issues so far with the laptop. Honestly, would I trust it to back up irreplaceable photos, data, business records, etc probably not. This is a new manufacturer, or at least I have not been familiar with them before but they are certainly making a splash into the market with giving a lot of value for the money. However, lets be for real, with the specs on this PC for the price of some chromebooks, this is an awesome secondary laptop for kids to do homework on, or for anyone to watch videos or to play some basic games on, shop on-line, or hook up to the TV to have a truly smart TV, this is a great option. Or even for a Mac user who needs to have access to a Windows PC, this is a great option. This PC can even be used as a primary laptop for someone who just needs a PC to do basic tasks like email, shopping, watching videos or paying bills, this is it!! Highly recommend.","R20IY3HQG1ROJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,"7","Great laptop for the price!!","https://www.amazon.ca/gp/customer-reviews/R20IY3HQG1ROJ3","Reviewed in the United States on August 15, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2024-07-29",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","25",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The ACEMAGIC Laptop Computer is a superb choice for anyone seeking a reliable and efficient traditional laptop. This laptop combines powerful performance with sleek design, making it ideal for both work and play. Its fast processor and ample storage ensure smooth multitasking and quick access to files and applications. The high-resolution display delivers vibrant and clear visuals, enhancing your viewing experience whether you're working on documents, streaming videos, or browsing the web. Additionally, the comfortable keyboard and responsive touchpad make for a pleasant user experience. Durable and well-built, the ACEMAGIC Laptop is a fantastic investment for anyone needing a dependable and stylish computing solution. Highly recommended!","R3D98JGAZ5EGHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great system, perfect for home office use.","https://www.amazon.ca/gp/customer-reviews/R3D98JGAZ5EGHE","Reviewed in the United States on July 29, 2024","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-01",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","26",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I had low expectation of a ""mini pc"" doing 4K!?! Wow what an ACE in specs and a MAGIC in price. I'm impressed! Initial installation is abit ACEMAGiC feeling, not a vanilla Win 11 Pro. After that, just your typical Win 11 Pro with preinstalled Chrome. How can it outperform my T14 that cost 10 times over? Initial testing of course. Once you go overboard, then yeah... you know the rest. This has become viable option for me to carry in a more minimalist way. It has bluetooth, lan, wifi, just everything you need except monitor and I/O. Many motels and hotels do have big screen TV that you can plug this into. Just get bluetooth keyboard and mouse, and you all set. You can use the vesa adapter for seamless built-in-one iMac computer. I was surprised at reading ROM 256GB. I don't know why they don't say storage size, lol. Its emmc soldered on like those Chromebook. Not the best, but you can install mini SSD in there.","RO5WGMDHGCT0W","https://m.media-amazon.com/images/I/710E00Fe-oL._SY88.jpg","https://m.media-amazon.com/images/I/71TUSMbV99L._SY88.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,"I'm a skeptic no more","https://www.amazon.ca/gp/customer-reviews/RO5WGMDHGCT0W","Reviewed in the United States on September 1, 2023","48","45",,,"","B0F1KJ4L8Q",,
